cycle,time_ps,state,lambda_meso,lambda_threo,selected_probability,energy_selected_kj_mol,meso_signed_volume_nm3,threo_signed_volume_nm3,meso_improper_deg,threo_improper_deg,bias_increment
4400,49.0,8,0.8,0.19999999999999996,0.5455058538997339,-158445.69814282825,-0.0025226386334074365,0.002281032359560944,32.174876485906644,26.981856446290337,0.15625
4401,49.01,7,0.7000000000000001,0.29999999999999993,0.757508900682643,-158385.66592677133,-0.0024241167766398254,0.002029495594126678,30.219839376270556,23.952195092236394,0.15625
4402,49.02,7,0.7000000000000001,0.29999999999999993,0.7151749345991203,-158355.88286426326,-0.002420276985780333,0.002134737261015227,28.917936628568366,24.692679732316765,0.15625
4403,49.03,6,0.6000000000000001,0.3999999999999999,0.353159569468872,-158396.51524299447,-0.0024392669836078903,0.002248465842190497,31.07455212371397,26.981697523911354,0.15625
4404,49.04,6,0.6000000000000001,0.3999999999999999,0.40151567923254583,-158214.99350113215,-0.0022098919052114577,0.002453356185982285,28.37748666605566,29.886320790633924,0.15625
4405,49.05,7,0.7000000000000001,0.29999999999999993,0.69828512519776,-158380.1811893756,-0.0023608508827148785,0.002454455009417117,29.05285095672765,27.523145360028604,0.15625
4406,49.06,7,0.7000000000000001,0.29999999999999993,0.7065838488860449,-158353.1625655625,-0.0025388774088476833,0.0022064136049692643,30.942556510486742,25.67434727775029,0.15625
4407,49.07,7,0.7000000000000001,0.29999999999999993,0.4084880483487732,-158444.4529166328,-0.0025280508499915485,0.0021631038821671206,31.684495670344774,25.652733640808574,0.15625
4408,49.08,6,0.6000000000000001,0.3999999999999999,0.2918574410309675,-158352.13820084196,-0.0024848966094701288,0.002319700683923307,30.93112916995972,26.761301712027578,0.15625
4409,49.09,5,0.5,0.5,0.4286896143466125,-158386.474352424,-0.002427278474878947,0.0024980785931237805,29.194379282597236,28.171587555798602,0.15625
4410,49.1,6,0.6000000000000001,0.3999999999999999,0.3740735767724448,-158362.0728158229,-0.0022838163561637514,0.002007766045674655,27.661908472135757,23.572094369104732,0.15625
4411,49.11,6,0.6000000000000001,0.3999999999999999,0.14782247297763934,-158321.6533151474,-0.0024450302377865283,0.0021636510774036377,30.60130093515655,25.767494765952993,0.15625
4412,49.12,7,0.7000000000000001,0.29999999999999993,0.6564880205955217,-158454.26539206042,-0.002656022793770304,0.0024049287090300033,33.65803487259698,27.13672021157556,0.15625
4413,49.13,5,0.5,0.5,0.2730361293572446,-158365.4145757179,-0.0023775873124218644,0.0024596627476004464,32.49846345366826,29.9666296464316,0.15625
4414,49.14,5,0.5,0.5,0.4333826926568986,-158341.92388892634,-0.002463914958448838,0.002346664573693775,30.375105070199346,27.50210347949435,0.15625
4415,49.15,4,0.4,0.6,0.4217525798247611,-158406.590677784,-0.0023025663479224107,0.0019958625572299854,27.855655776909547,24.32057209255855,0.15625
4416,49.16,3,0.30000000000000004,0.7,0.5596962651558953,-158281.3194221922,-0.002190758972919782,0.0018263713010321088,26.298319592669785,21.685704972328544,0.15625
4417,49.17,4,0.4,0.6,0.6582527808024561,-158286.7032947148,-0.0025481963502334173,0.0024593551804202147,30.04474280472071,26.55800231324566,0.15625
4418,49.18,3,0.30000000000000004,0.7,0.611908894107517,-158324.67119976372,-0.002485831330225104,0.0027806641655436543,31.258450179556522,29.7035904212231,0.15625
4419,49.19,3,0.30000000000000004,0.7,0.7559069690827783,-158388.01537934277,-0.002467185989282928,0.002287104581867077,32.937834287153706,26.993976988356728,0.15625
4420,49.2,3,0.30000000000000004,0.7,0.655009523513613,-158257.81822744638,-0.0026567615215752046,0.0020348680411110083,34.54315947325334,24.978267437481126,0.15625
4421,49.21,2,0.2,0.8,0.1558354344709602,-158346.2069542113,-0.0024012169448871796,0.0020279404787262576,29.744469684660146,23.55412172440472,0.15625
4422,49.22,3,0.30000000000000004,0.7,0.565792120340061,-158352.11635038158,-0.0023250579987582026,0.002124974313955042,29.41393933600787,23.599019786621373,0.15625
4423,49.23,3,0.30000000000000004,0.7,0.41341323618340653,-158374.897343103,-0.002516729389980257,0.0024792732889480896,32.30602670268735,27.5679549904792,0.15625
4424,49.24,2,0.2,0.8,0.6874741920064873,-158376.09985511226,-0.0021991800904034653,0.0027377082429276473,30.106587442995977,32.09139764840858,0.15625
4425,49.25,2,0.2,0.8,0.6077242688298475,-158288.74415971627,-0.0023556875658921426,0.0021734154801942174,31.51682121917435,26.16687400398941,0.15625
4426,49.26,3,0.30000000000000004,0.7,0.7363344823707365,-158381.5503829269,-0.002703895254116639,0.002042469077143471,32.782558753326704,23.553659133501238,0.15625
4427,49.27,3,0.30000000000000004,0.7,0.6196080525194511,-158278.52390344554,-0.002338490583138143,0.002256781535317212,29.233675424312867,25.45267633570916,0.15625
4428,49.28,3,0.30000000000000004,0.7,0.4050622560574346,-158363.61118687995,-0.002229742485813606,0.002250366412507027,28.009675253403888,25.65868013713989,0.15625
4429,49.29,3,0.30000000000000004,0.7,0.56014247156365,-158314.57181588004,-0.0026892305383354074,0.0024305564683576846,34.09662226658777,28.5875734391877,0.15625
4430,49.3,4,0.4,0.6,0.0854494627894069,-158318.40230837537,-0.0024490266042538344,0.0022920318760906904,31.50314619130627,26.300163809041965,0.15625
4431,49.31,6,0.6000000000000001,0.3999999999999999,0.010974135767410218,-158358.097701922,-0.002308103299298067,0.0022811882623291115,29.970778758186928,26.778350962210215,0.15625
4432,49.32,5,0.5,0.5,0.45095892409865806,-158411.49832829213,-0.002556312790597552,0.0023641122859519668,30.4702476521463,25.255313489712936,0.15625
4433,49.33,5,0.5,0.5,0.37447879968316594,-158261.41253956206,-0.002377330008138967,0.0020218850993688783,30.67169242445021,23.18884791540579,0.15625
4434,49.34,4,0.4,0.6,0.6160750370513413,-158376.17069910446,-0.002369557198621248,0.0022437508673247477,30.36048170274942,25.792073260864747,0.15625
4435,49.35,4,0.4,0.6,0.6710908349128732,-158321.76771754844,-0.0025412191057082923,0.002393792782859878,30.69757101494855,29.636275876201154,0.15625
4436,49.36,4,0.4,0.6,0.6229812025853654,-158234.24000390174,-0.002415324850670523,0.002378087841759775,28.96319480010706,29.834180009291128,0.15625
4437,49.37,5,0.5,0.5,0.2906959114685826,-158319.1829322217,-0.0024536431560023973,0.0023534600551163454,28.889098887275306,28.10131151779274,0.15625
4438,49.38,4,0.4,0.6,0.4836456676594525,-158334.51343268168,-0.0023333421544458662,0.002210061236490551,28.777236754323493,26.076290246733905,0.15625
4439,49.39,3,0.30000000000000004,0.7,0.4278801943358249,-158364.60883378302,-0.002263958067328112,0.002009082518937629,31.24417228976176,24.365317646009764,0.15625
4440,49.4,2,0.2,0.8,0.7688876654331053,-158383.78485093833,-0.00259930616340337,0.00230603840378222,34.11485030060798,25.953429945645876,0.15625
4441,49.41,1,0.1,0.9,0.7694359998884712,-158237.49122531986,-0.002536535870643647,0.002393235683548659,34.280415764830536,26.934107364285545,0.15625
4442,49.42,1,0.1,0.9,0.9977265595112648,-158443.18376227247,-0.002501208771960286,0.002371072783697972,31.34654217724623,27.9540382445525,0.15625
4443,49.43,1,0.1,0.9,0.9062737960033156,-158376.13649519352,-0.0026875158854060576,0.002315716447801179,31.768180243082817,28.458220245147473,0.15625
4444,49.44,1,0.1,0.9,0.9872735886357112,-158316.02112716634,-0.002154232245862901,0.0022587651470272695,25.588825220843926,27.464723878557816,0.15625
4445,49.45,1,0.1,0.9,0.8945685139991345,-158360.98025418035,-0.0021882493420393428,0.0022495076482313228,28.263890101833343,26.744371639503466,0.15625
4446,49.46,1,0.1,0.9,0.9808575061404646,-158360.0598574606,-0.0023049709121840175,0.0024766935129586403,31.531129125879627,28.354420696224995,0.15625
4447,49.47,1,0.1,0.9,0.9931257241305064,-158392.5040223237,-0.002557460839798675,0.002311970990207175,36.80587541307967,27.48479663857698,0.15625
4448,49.48,1,0.1,0.9,0.8919389326492525,-158352.68380567923,-0.0024529725880439433,0.0021160163085008512,33.289080940082336,25.162447992423253,0.15625
4449,49.49,1,0.1,0.9,0.9963241082956312,-158301.21006517354,-0.0024460652054195155,0.0020733315957248517,32.87349041118607,25.874608176079068,0.15625
4450,49.5,2,0.2,0.8,0.8090078872051228,-158303.82683442347,-0.00231940819944904,0.0022841994359390507,28.845407863241654,26.35851045389158,0.15625
4451,49.51,3,0.30000000000000004,0.7,0.5667767310514509,-158317.47642755896,-0.0024112866961589706,0.002514533372583233,29.730428632020114,30.37539328772504,0.15625
4452,49.52,2,0.2,0.8,0.10332415874859559,-158311.79659137694,-0.002672457954794035,0.0022707872586277796,32.029067562125206,25.67147373638571,0.15625
4453,49.53,2,0.2,0.8,0.31828939892586955,-158282.26263447406,-0.0023430779951111942,0.0020992521795073988,32.371776596904375,25.075857550342487,0.15625
4454,49.54,3,0.30000000000000004,0.7,0.45850166080292226,-158227.98045106718,-0.002180007288701725,0.002358541988584955,27.45642841271485,26.289008760462423,0.15625
4455,49.55,4,0.4,0.6,0.6216190141666532,-158310.42138091443,-0.0025355391685983925,0.0023375253917331832,31.089373903568646,26.50951022619873,0.15625
4456,49.56,2,0.2,0.8,0.6225217602867541,-158350.96680153583,-0.0024488752761781434,0.00234263141643507,28.948362245663446,27.045215475725595,0.15625
4457,49.57,2,0.2,0.8,0.8607738363946663,-158346.35989725572,-0.002369446244889442,0.002339753837365979,30.1241377971774,27.217726911250935,0.15625
4458,49.58,3,0.30000000000000004,0.7,0.40877759375516776,-158321.24779828152,-0.002396778743677381,0.0023219729227855206,31.785239799875782,27.08055442432826,0.15625
4459,49.59,4,0.4,0.6,0.33339238539197524,-158300.02553262466,-0.002600932549461845,0.00221363871128156,34.05848015107938,26.051641805826335,0.15625
4460,49.6,3,0.30000000000000004,0.7,0.5496616980085073,-158392.1753512338,-0.0024952169797010267,0.002179766951503903,31.654926904894808,24.00635878268328,0.15625
4461,49.61,3,0.30000000000000004,0.7,0.5288032040360304,-158290.45941640518,-0.0022698794086706605,0.002113026059612222,28.80703127915329,24.711038833849617,0.15625
4462,49.62,2,0.2,0.8,0.3472841656985562,-158360.14992444438,-0.002324824340395745,0.002186850768110103,28.14990575916105,25.50020789647278,0.15625
4463,49.63,2,0.2,0.8,0.2083869027654913,-158330.02305224465,-0.0023740503667520037,0.002429991486123473,29.85348423473654,30.210384215230942,0.15625
4464,49.64,3,0.30000000000000004,0.7,0.2842080219749216,-158318.46191341136,-0.002564727462409632,0.0026285020899027684,32.365411368244594,30.678252254761976,0.15625
4465,49.65,4,0.4,0.6,0.15768017133133502,-158370.8393358655,-0.002373347011937655,0.0022479081343261603,30.75759635395799,24.838879527928384,0.15625
4466,49.66,4,0.4,0.6,0.6390205422265972,-158352.88823399693,-0.00221448281702907,0.0020339835386953375,29.74862163652633,23.103912213806655,0.15625
4467,49.67,5,0.5,0.5,0.3433089568443189,-158281.6624007201,-0.0026094936802611244,0.0022809201832670253,32.22558783865814,24.451377612665016,0.15625
4468,49.68,7,0.7000000000000001,0.29999999999999993,0.2047530223833462,-158359.78909851212,-0.0024690202177897348,0.002197417414389947,30.714491418793084,28.312407266475727,0.15625
4469,49.69,8,0.8,0.19999999999999996,0.773759366727073,-158431.7918051983,-0.0027333118888485533,0.0021819768888899425,33.442477675597694,26.896726690735335,0.15625
4470,49.7,8,0.8,0.19999999999999996,0.5971597525860808,-158389.03805371322,-0.0023433295833556085,0.002503762209526087,26.93610400169774,28.960052804574932,0.15625
4471,49.71,8,0.8,0.19999999999999996,0.8655631468762285,-158499.64295311086,-0.002078144979575282,0.0022058478074914118,26.68766432594482,25.53855298163507,0.15625
4472,49.72,8,0.8,0.19999999999999996,0.5189134423217379,-158421.87254017638,-0.0022774371055613645,0.002189715585804947,28.0926821051508,26.738785127347764,0.15625
4473,49.73,8,0.8,0.19999999999999996,0.18911210473785348,-158465.0939044131,-0.002584579664790104,0.0023667065315039542,32.68531050627758,30.363831786749376,0.15625
4474,49.74,7,0.7000000000000001,0.29999999999999993,0.675781473820837,-158373.07861288692,-0.0025753192855218748,0.002543996456481741,31.714755188110285,31.190599496303616,0.15625
4475,49.75,9,0.9,0.09999999999999998,0.030989267698213026,-158431.34874751864,-0.0025044064998447912,0.0022453804897932805,32.90591393144459,27.384916896720117,0.15625
4476,49.76,9,0.9,0.09999999999999998,0.34158284223689855,-158605.90144206202,-0.002042252208679295,0.0018913108149625178,25.78303813003747,21.393247945823187,0.15625
4477,49.77,9,0.9,0.09999999999999998,0.7664726311929879,-158381.4912690383,-0.0022341478403697266,0.0021903999126946135,27.760498327334897,27.260293478309922,0.15625
4478,49.78,9,0.9,0.09999999999999998,0.9643075425383486,-158603.49925830602,-0.0027661159618104962,0.0025706804238281207,30.617012548317017,31.387102646958844,0.15625
4479,49.79,9,0.9,0.09999999999999998,0.991555549222808,-158510.67434092518,-0.002474234345317065,0.0023875350520284493,31.943561143375785,35.68898443016382,0.15625
4480,49.8,9,0.9,0.09999999999999998,0.989910039469944,-158520.55806650684,-0.002560293867850441,0.002404924128802215,30.353468156333935,30.170317506026638,0.15625
4481,49.81,8,0.8,0.19999999999999996,0.8655797854620185,-158489.08311753775,-0.00221640254688385,0.0021820459086074424,27.07829639222581,26.709830659377367,0.15625
4482,49.82,8,0.8,0.19999999999999996,0.5115654860987714,-158478.97352996754,-0.0021656799343584285,0.0020528693483900804,27.40963660663581,23.445259279170788,0.15625
4483,49.83,7,0.7000000000000001,0.29999999999999993,0.5999931358363138,-158433.46101411092,-0.0027990030700719612,0.001977572856244246,36.16562807471953,24.011605306634056,0.15625
4484,49.84,5,0.5,0.5,0.352589893740482,-158388.83978821474,-0.0024495679036882685,0.002615449412355626,32.95411229551198,32.81403818065435,0.15625
4485,49.85,5,0.5,0.5,0.23612361501405912,-158328.29413447945,-0.0021631841500261537,0.002834057036085887,26.83635996817348,33.65845676738713,0.15625
4486,49.86,6,0.6000000000000001,0.3999999999999999,0.5866430517423362,-158331.26071566087,-0.00221508638059499,0.0020163852067725217,25.0162422272658,23.299946187406757,0.15625
4487,49.87,7,0.7000000000000001,0.29999999999999993,0.4488477944575037,-158391.59195520298,-0.002310967566207238,0.001655751755385603,27.930718628458795,18.988764124535987,0.15625
4488,49.88,7,0.7000000000000001,0.29999999999999993,0.5212634880987927,-158332.6194663347,-0.0026139632444435075,0.0023665534474446464,33.134873723525224,26.732116081235905,0.15625
4489,49.89,6,0.6000000000000001,0.3999999999999999,0.35317682835336706,-158279.51540057515,-0.0026851375343113016,0.0025937305265061913,36.59455574028335,30.070224737841556,0.15625
4490,49.9,7,0.7000000000000001,0.29999999999999993,0.39743510983463426,-158457.19059357233,-0.0022957696577598783,0.0024453157392457193,28.863224921041414,30.573929687449525,0.15625
4491,49.91,7,0.7000000000000001,0.29999999999999993,0.20583404514247766,-158385.72999082837,-0.00263798258637455,0.001851072917160498,29.85571205643926,21.69997146449322,0.15625
4492,49.92,6,0.6000000000000001,0.3999999999999999,0.5236046596867379,-158431.03449266547,-0.002138505495613989,0.001936040843764315,24.769157168471057,22.67615291548676,0.15625
4493,49.93,5,0.5,0.5,0.30875702211855327,-158331.88597856974,-0.002335014916791807,0.0025063450392153724,29.5536577031716,27.799628824503344,0.15625
4494,49.94,4,0.4,0.6,0.5936749577581573,-158360.0893519706,-0.002666224476777836,0.002658938337062748,33.93434706812701,30.169091212286904,0.15625
4495,49.95,2,0.2,0.8,0.7760817510432311,-158326.29520065844,-0.0023376722261532535,0.002040929219975476,32.481806815234584,26.104510471861165,0.15625
4496,49.96,1,0.1,0.9,0.58903264672601,-158351.83653067928,-0.0024906609023878923,0.0019440283144073673,30.550604478288104,23.318559747601473,0.15625
4497,49.97,1,0.1,0.9,0.9962617717595427,-158332.33451163737,-0.002385611352894924,0.002291227918697231,31.119011578965065,26.747132978006793,0.15625
4498,49.98,1,0.1,0.9,0.9135301667201616,-158404.16919777627,-0.0021649441890498064,0.002536244809779747,28.53396547527762,30.47445602046861,0.15625
4499,49.99,1,0.1,0.9,0.9260879286871349,-158445.16963953598,-0.002609517970625985,0.002408500144995164,31.795411450389,27.518673992504485,0.15625
4500,50.0,1,0.1,0.9,0.9999338114392695,-158412.11746008586,-0.002446493939606833,0.00207025136597641,34.09687281628394,25.835308389769043,0.15625
4501,50.01,1,0.1,0.9,0.979926926696055,-158416.14274628134,-0.002295106127373375,0.002351004043453268,30.367512017106815,28.50052966750321,0.15625
4502,50.02,1,0.1,0.9,0.9613175486419026,-158407.9406916242,-0.002605523539104605,0.0024484581140868378,34.372228958402516,27.993248077637908,0.15625
4503,50.03,1,0.1,0.9,0.8814562192158663,-158305.89766871356,-0.0024857186532862147,0.0020213820988094966,32.271399852569864,23.583399749232424,0.15625
4504,50.04,1,0.1,0.9,0.2757719668464977,-158428.80082516684,-0.002330202858688439,0.0020266153409636087,29.849819718135137,24.246962155899542,0.15625
4505,50.05,1,0.1,0.9,0.9582153512742412,-158362.7505608777,-0.002327991492730555,0.0025220378220805573,28.806794825630828,30.272494037326528,0.15625
4506,50.06,2,0.2,0.8,0.10117465384929146,-158371.10413434298,-0.00240330877652224,0.00239079739639601,31.57413761971592,30.303214002601518,0.15625
4507,50.07,2,0.2,0.8,0.8701337087130958,-158377.47605550013,-0.002509846306392521,0.0023954851262374018,31.467495186641038,27.726321403195143,0.15625
